#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-11-19T09:30:47 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5bf282a85752	
#INFO	-out.max=9999	
#INFO	queryParameters=20	
#-oc.form=dec
#-out.max=9999
#-order=I
#-nav=cat:J/A+A/616/A10&tab:{J/A+A/616/A10/tablea1a}&key:source=J/A+A/616/A10/tablea1a&HTTPPRM:&&-ref=VIZ5bf282a85752&-out.max=9999&-out.form=HTML Table&-order=I&-oc.form=sexa&-out.src=J/A+A/616/A10/tablea1a&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-out=Source&-out=Cluster&Cluster=pleiades&-out=RA_ICRS&-out=DE_ICRS&-out=Gmag&-out=plx&-out=e_plx&-out=_RA.icrs&-out=_DE.icrs&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-out.src=J/A+A/616/A10/tablea1a
#-source=J/A+A/616/A10/tablea1a
#-out=Source
#-out=Cluster
#Cluster=pleiades
#-out=RA_ICRS
#-out=DE_ICRS
#-out=Gmag
#-out=plx
#-out=e_plx
#-out=_RA.icrs
#-out=_DE.icrs
#

#RESOURCE=yCat_36160010
#Name: J/A+A/616/A10
#Title: 46 open clusters GaiaDR2 HR diagrams (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_616_A10_tablea1a:
#Name: J/A+A/616/A10/tablea1a
#Title: Stars in nine open clusters within 250pc
#Column	Source	(I22)	Source identifier in Gaia DR2 (source_id)	[ucd=meta.id]
#Column	Cluster	(A8)	Cluster identifier	[ucd=meta.id.parent]
#Column	RA_ICRS	(F9.5)	Right Ascension (ICRS), epoch 2015.5	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F9.5)	Declination (ICRS), epoch 2015.5	[ucd=pos.eq.dec;meta.main]
#Column	Gmag	(F6.3)	Gaia G mean magnitude	[ucd=phot.mag;em.opt.V]
#Column	plx	(F6.3)	? Optimized parallax (only in tablea1a.dat) (1)	[ucd=pos.parallax.trig]
#Column	e_plx	(F6.3)	? Uncertainty on optimized parallax (only in tablea1a.dat)	[ucd=stat.error;pos.parallax]
#Column	_RA.icrs	(F9.5)	Right ascension (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F9.5)	Declination (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
 	 	deg	deg	mag	mas	mas	deg	deg
     67034994860213888	Pleiades	059.41952	+25.26770	15.489	 6.712	 0.017	059.41952	+25.26770
     66800244832257280	Pleiades	056.52381	+24.61369	17.257	 7.362	 0.061	056.52381	+24.61369
     66838452861270272	Pleiades	056.66166	+24.95944	10.102	 7.380	 0.057	056.66166	+24.95944
     66897933865345920	Pleiades	058.18906	+25.27967	13.258	 7.210	 0.019	058.18906	+25.27967
     66969676998824576	Pleiades	057.77650	+25.59450	 9.006	 7.206	 0.050	057.77650	+25.59450
     66828870787370624	Pleiades	057.08460	+24.91520	16.450	 7.461	 0.120	057.08460	+24.91520
     66791521752012032	Pleiades	056.91264	+24.60602	19.585	 7.624	 0.025	056.91264	+24.60602
     66982458821495424	Pleiades	057.67176	+25.65831	17.553	 7.548	 0.082	057.67176	+25.65831
     66807464672814336	Pleiades	056.57483	+24.68580	15.329	 7.359	 0.054	056.57483	+24.68580
     50804377871163008	Pleiades	057.62395	+19.35032	18.810	 7.243	 0.048	057.62395	+19.35032
     50856471531291648	Pleiades	058.80686	+19.50450	15.503	 7.543	 0.066	058.80686	+19.50450
     50905056201179520	Pleiades	058.00345	+19.59668	10.320	 6.976	 0.031	058.00345	+19.59668
     50691613506647680	Pleiades	057.45275	+18.63646	18.075	 7.343	 0.074	057.45275	+18.63646
     50907014706346624	Pleiades	058.12729	+19.67759	16.721	 7.132	 0.084	058.12729	+19.67759
     50706216395526144	Pleiades	057.88448	+18.66606	17.254	 7.809	 0.043	057.88448	+18.66606
     50940034414875392	Pleiades	058.37823	+19.90659	15.629	 7.007	 0.036	058.37823	+19.90659
    163355546348513152	Pleiades	060.16354	+26.73851	14.702	 7.244	 0.011	060.16354	+26.73851
     70462928519077632	Pleiades	057.08125	+26.64968	18.768	 7.174	 0.075	057.08125	+26.64968
     70404894921335936	Pleiades	058.05086	+26.36902	15.267	 7.352	 0.057	058.05086	+26.36902
     70356580830628864	Pleiades	056.02056	+26.96947	17.351	 7.359	 0.040	056.02056	+26.96947
     70462688000922880	Pleiades	056.99008	+26.62906	11.465	 7.498	 0.023	056.99008	+26.62906
     70506874624338176	Pleiades	057.58889	+27.14418	11.112	 7.971	 0.024	057.58889	+27.14418
     70377510209693568	Pleiades	057.66393	+26.26759	18.521	 7.551	 0.119	057.66393	+26.26759
     70306106375800064	Pleiades	055.86693	+26.49868	19.722	 7.641	 0.070	055.86693	+26.49868
     70457877637565824	Pleiades	057.06939	+26.50312	16.556	 7.760	 0.061	057.06939	+26.50312
     70313016978627584	Pleiades	055.90869	+26.61232	13.408	 7.005	 0.010	055.90869	+26.61232
     70433241705178240	Pleiades	058.17432	+26.76947	17.144	 7.523	 0.058	058.17432	+26.76947
     70305865857368064	Pleiades	055.90657	+26.53350	18.797	 6.820	 0.035	055.90657	+26.53350
     70495707709395584	Pleiades	057.52683	+26.97175	16.942	 7.392	 0.038	057.52683	+26.97175
     70274190474468864	Pleiades	056.86843	+26.53477	16.359	 7.386	 0.077	056.86843	+26.53477
     70453303494018432	Pleiades	057.45072	+26.62975	18.299	 7.371	 0.071	057.45072	+26.62975
     70286319462019328	Pleiades	056.30808	+26.58822	11.748	 7.048	 0.019	056.30808	+26.58822
     70472304429797248	Pleiades	057.31748	+26.81737	19.381	 7.244	 0.021	057.31748	+26.81737
     70472789763930496	Pleiades	057.37007	+26.84750	17.921	 6.738	 0.043	057.37007	+26.84750
     70271854012150912	Pleiades	056.59895	+26.57295	16.875	 7.530	 0.071	056.59895	+26.57295
     70493268167993984	Pleiades	057.40940	+26.85144	16.121	 7.184	 0.044	057.40940	+26.85144
     70426507196531456	Pleiades	057.79406	+26.58749	13.470	 6.983	 0.018	057.79406	+26.58749
     70403589251055232	Pleiades	057.66551	+26.57216	16.605	 7.422	 0.039	057.66551	+26.57216
     70403589251055488	Pleiades	057.66550	+26.57150	16.980	 7.595	 0.065	057.66550	+26.57150
     70347033119553408	Pleiades	056.31262	+26.89126	 8.540	 6.529	 0.050	056.31262	+26.89126
     70252681278085376	Pleiades	056.06412	+26.33103	10.866	 7.208	 0.009	056.06412	+26.33103
     70387057918968064	Pleiades	057.56656	+26.19352	18.587	 7.476	 0.146	057.56656	+26.19352
     70334384440377472	Pleiades	056.26761	+26.67894	16.776	 7.443	 0.020	056.26761	+26.67894
     70457671479120000	Pleiades	057.17979	+26.53903	16.320	 7.521	 0.039	057.17979	+26.53903
     70376097161725952	Pleiades	057.71749	+26.19436	18.276	 7.278	 0.075	057.71749	+26.19436
     70461554129560448	Pleiades	057.05197	+26.58361	13.196	 7.486	 0.028	057.05197	+26.58361
    117672075163287680	Pleiades	052.23637	+26.30842	 8.321	 7.753	 0.050	052.23637	+26.30842
    117770786396229376	Pleiades	052.04728	+26.92687	18.494	 7.100	 0.032	052.04728	+26.92687
    117669120225730048	Pleiades	052.24400	+26.30332	15.764	 7.789	 0.024	052.24400	+26.30332
    163647015711395584	Pleiades	059.68636	+27.39528	12.743	 6.931	 0.067	059.68636	+27.39528
     72023341675567360	Pleiades	056.26688	+29.40712	13.586	 7.805	 0.026	056.26688	+29.40712
     71873842454589568	Pleiades	055.23362	+28.72740	14.378	 6.917	 0.018	055.23362	+28.72740
     71917685480203136	Pleiades	056.27610	+28.70519	16.748	 7.305	 0.029	056.27610	+28.70519
     62487964523134848	Pleiades	050.63168	+22.09583	13.397	 7.327	 0.028	050.63168	+22.09583
     62413988007668352	Pleiades	049.45744	+22.83200	 7.564	 7.398	 0.018	049.45744	+22.83200
     53465573967635456	Pleiades	060.46234	+22.98755	18.709	 7.649	 0.060	060.46234	+22.98755
    117215807902051200	Pleiades	050.79051	+25.69931	12.793	 7.442	 0.020	050.79051	+25.69931
    117138193548596480	Pleiades	051.18947	+25.17798	14.615	 7.589	 0.028	051.18947	+25.17798
    117179356515011584	Pleiades	050.44783	+25.29601	16.628	 7.226	 0.016	050.44783	+25.29601
     70938810893886208	Pleiades	054.84346	+26.19323	16.605	 7.450	 0.060	054.84346	+26.19323
     70948534699826816	Pleiades	054.94599	+26.35385	16.717	 7.890	 0.023	054.94599	+26.35385
     70941383577307392	Pleiades	055.02406	+26.19616	11.023	 7.808	 0.016	055.02406	+26.19616
     70768554094282368	Pleiades	057.23966	+27.64036	17.811	 6.815	 0.048	057.23966	+27.64036
     70954307135798912	Pleiades	054.60340	+26.25641	16.123	 7.998	 0.029	054.60340	+26.25641
     71021927100882560	Pleiades	054.40012	+26.54669	14.207	 7.318	 0.015	054.40012	+26.54669
     70847512772943488	Pleiades	057.86621	+27.98201	17.749	 7.724	 0.062	057.86621	+27.98201
     70934649068656896	Pleiades	054.98818	+26.11655	17.673	 7.835	 0.037	054.98818	+26.11655
     70794396915576448	Pleiades	057.72677	+27.43683	18.153	 7.102	 0.057	057.72677	+27.43683
    117846450835917568	Pleiades	053.23994	+27.28866	17.846	 7.412	 0.052	053.23994	+27.28866
    117857755189714048	Pleiades	052.86140	+27.32657	15.572	 7.145	 0.005	052.86140	+27.32657
    118078791386289920	Pleiades	052.04627	+27.30703	10.597	 7.522	 0.024	052.04627	+27.30703
     70761063671155072	Pleiades	056.88147	+27.44947	18.873	 6.814	 0.044	056.88147	+27.44947
     63507860340462208	Pleiades	056.59306	+21.08877	18.568	 7.649	 0.041	056.59306	+21.08877
     63536997398140672	Pleiades	056.71497	+21.51945	19.475	 8.068	 0.010	056.71497	+21.51945
     63502259702709888	Pleiades	056.38338	+21.24649	 7.715	 7.662	 0.038	056.38338	+21.24649
     63662311661690880	Pleiades	058.14931	+21.35628	16.798	 6.983	 0.040	058.14931	+21.35628
     63547378335443200	Pleiades	055.81130	+21.15259	12.307	 7.627	 0.022	055.81130	+21.15259
     63692475216749312	Pleiades	057.30516	+21.36676	17.913	 7.363	 0.069	057.30516	+21.36676
     63693785181958912	Pleiades	057.46592	+21.30714	14.529	 7.221	 0.040	057.46592	+21.30714
     63627264728628224	Pleiades	057.81933	+21.05954	16.373	 7.333	 0.038	057.81933	+21.05954
     63677326867342464	Pleiades	058.10251	+21.50612	15.226	 7.468	 0.049	058.10251	+21.50612
     63661521387693824	Pleiades	058.24225	+21.42401	16.044	 7.474	 0.040	058.24225	+21.42401
     63547270960574336	Pleiades	056.00277	+21.28188	12.437	 7.445	 0.014	056.00277	+21.28188
     63546038305742720	Pleiades	056.01051	+21.22095	16.938	 7.121	 0.039	056.01051	+21.22095
     63527827643105408	Pleiades	056.53255	+21.34516	18.747	 7.345	 0.015	056.53255	+21.34516
     63485427727244544	Pleiades	056.54127	+21.09779	16.067	 6.832	 0.015	056.54127	+21.09779
     63632178171114624	Pleiades	057.46000	+20.96652	16.414	 7.353	 0.020	057.46000	+20.96652
     63705433133130368	Pleiades	057.20100	+21.41109	16.637	 7.140	 0.004	057.20100	+21.41109
     63478654562505344	Pleiades	056.16602	+20.91162	18.413	 7.821	 0.005	056.16602	+20.91162
     63730309581781376	Pleiades	057.92547	+21.66817	11.256	 7.139	 0.013	057.92547	+21.66817
     63593798341985152	Pleiades	056.44566	+21.74684	17.118	 8.233	 0.035	056.44566	+21.74684
     63589743892857216	Pleiades	056.56707	+21.68597	17.868	 7.328	 0.033	056.56707	+21.68597
     63436396380626688	Pleiades	055.14725	+20.96556	14.870	 7.481	 0.017	055.14725	+20.96556
     63773774653147904	Pleiades	058.19033	+21.68869	15.752	 7.230	 0.055	058.19033	+21.68869
     63592767549850112	Pleiades	056.29128	+21.70439	 9.836	 7.830	 0.005	056.29128	+21.70439
     63717665199974016	Pleiades	057.34390	+21.63210	16.820	 7.475	 0.030	057.34390	+21.63210
     63449521800719488	Pleiades	055.77398	+21.03023	17.176	 7.645	 0.067	055.77398	+21.03023
     63585036608738048	Pleiades	056.22036	+21.57102	16.575	 7.891	 0.054	056.22036	+21.57102
     63502745034164736	Pleiades	056.29807	+21.24134	18.770	 7.527	 0.029	056.29807	+21.24134
     71729531553625984	Pleiades	056.36485	+28.66849	 7.382	 7.899	 0.082	056.36485	+28.66849
     71723862196809856	Pleiades	056.41992	+28.53483	17.349	 7.249	 0.023	056.41992	+28.53483
     51874997255145728	Pleiades	061.61932	+20.04365	16.401	 6.939	 0.079	061.61932	+20.04365
     53014881576687872	Pleiades	060.13999	+21.45271	17.480	 7.072	 0.051	060.13999	+21.45271
     53049516189920384	Pleiades	060.44095	+21.73460	19.105	 7.402	 0.062	060.44095	+21.73460
     53029278307021696	Pleiades	060.35862	+21.58560	16.127	 7.413	 0.042	060.35862	+21.58560
     53140397701490176	Pleiades	061.14503	+22.04607	16.628	 7.435	 0.014	061.14503	+22.04607
     53105728725582976	Pleiades	061.73353	+22.03445	14.229	 7.338	 0.027	061.73353	+22.03445

