#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-05T08:37:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)
#INFO	-ref=VIZ5c0785e20a08
#INFO	-out.max=9999
#INFO	queryParameters=30
#-oc.form=dec
#-out.max=9999
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJ/839/92&tab:{J/ApJ/839/92/table1}&key:source=J/ApJ/839/92/table1&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/839/92/table1
#-order=I
#-out=EPIC
#-out=RAJ2000
#-out=DEJ2000
#-out=Ksmag
#-out=V-Ks
#-out=PPer
#-out=SPer
#-out=LC
#-out=S/M
#-out=DD
#-out=DDmov
#-out=Shch
#-out=Beat
#-out=CPeak
#-out=Close
#-out=Res
#-out=RV
#-out=C
#-out=Simbad
#Simbad=Simbad
#

#RESOURCE=yCat_18390092
#Name: J/ApJ/839/92
#Title: Praesepe members with K2 light curve data (Rebull+, 2017)
#Table	J_ApJ_839_92_table1:
#Name: J/ApJ/839/92/table1
#Title: Periods and supporting data for Praesepe members with K2 light curves
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	EPIC	(I9)	Ecliptic Plane Input Catalog identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ksmag	(F5.2)	[6/15.4]? Apparent Ks band Vega magnitude (1)	[ucd=phot.mag;em.IR.K]
#Column	V-Ks	(F5.2)	[0.3/7.8]? The (V-Ks) color index (2)	[ucd=phot.color;em.opt.V;em.IR.K]
#Column	PPer	(F7.4)	[0.04/34.3]? Primary period taken to be the rotation period	[ucd=time.period]
#Column	SPer	(F7.4)	[0.04/24.6]? Secondary period	[ucd=time.period]
#Column	LC	(F6.3)	[0/0.3]? LC used as best (4)	[ucd=time.period]
#Column	S/M	(a9)	Single or multi-period star indicator (5)	[ucd=meta.note]
#Column	DD	(A3)	Double-dip LC indicator (163 "yes")	[ucd=meta.code]
#Column	DDmov	(A3)	Moving double-dip LC indicator (121 "yes")	[ucd=meta.code]
#Column	Shch	(A3)	Shape changer indicator (297 "yes")	[ucd=meta.code]
#Column	Beat	(A3)	Full LC has beating visible indicator (77 "yes") (6)	[ucd=meta.code]
#Column	CPeak	(A3)	Complex, structured peak and/or wide peak indicator (68 "yes") (6)	[ucd=meta.code]
#Column	Close	(A3)	Resolved close periods indicator (68 "yes") (6)	[ucd=meta.code]
#Column	Res	(A3)	Resolved distant periods indicator (71 "yes") (6)	[ucd=meta.code]
#Column	RV	(I3)	Display the new Keck radial velocity measured for this star (table 12) [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	C	(I3)	Link to other data from this paper (tables 4-6, 9-11) for this star [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
deg	deg	 	"h:m:s"	"d:m:s"	mag	mag	d	d	d
_RAJ2000	_DEJ2000	EPIC	RAJ2000	DEJ2000	Ksmag	V-Ks	PPer	SPer	LC	S/M	DD	DDmov	Shch	Beat	CPeak	Close	Res	RV	C	Simbad
130.4065833	+20.5334167	212016785	08 41 37.58	+20 32 00.3	14.35	 5.82	 0.5205	       	 0.045	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4103333	+17.6400000	211822797	08 41 38.48	+17 38 24.0	11.43	 3.81	14.7373	       	 0.007	single   	yes	yes	yes	no 	no 	no 	no 	  0	  1	Simbad
130.4125833	+19.2657500	211936067	08 41 39.02	+19 15 56.7	10.57	 2.52	10.1755	       	 0.017	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4166667	+20.6721944	212025163	08 41 40.00	+20 40 19.9	 8.59	 1.03	 1.0631	 1.0297	 0.001	multi    	no 	no 	no 	yes	no 	yes	no 	  0	  0	Simbad
130.4239167	+19.8326389	211973504	08 41 41.74	+19 49 57.5	13.60	 5.18	 2.3194	       	 0.021	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4239583	+20.3189722	212003867	08 41 41.75	+20 19 08.3	14.34	 5.91	 0.2171	       	 0.030	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4251667	+20.5688889	212018959	08 41 42.04	+20 34 08.0	13.83	 5.54	 0.8593	       	 0.044	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4308750	+21.4973333	212072268	08 41 43.41	+21 29 50.4	13.63	 6.41	 0.5282	       	 0.047	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4320000	+19.9621111	211981916	08 41 43.68	+19 57 43.6	10.26	 2.09	 9.4566	       	 0.018	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4325417	+20.2268611	211998346	08 41 43.81	+20 13 36.7	 9.14	 1.33	 5.5208	       	 0.007	multi    	no 	no 	yes	yes	yes	no 	no 	  0	  0	Simbad
130.4328333	+19.3022500	211938509	08 41 43.88	+19 18 08.1	11.64	 3.83	16.7320	       	 0.012	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4338750	+20.6044167	212021051	08 41 44.13	+20 36 15.9	12.99	 5.14	 7.4103	       	 0.043	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4395417	+19.2672778	211936168	08 41 45.49	+19 16 02.2	 8.93	 1.24	 4.8999	 5.3585	 0.003	multi    	no 	no 	yes	no 	yes	yes	no 	  0	  0	Simbad
130.4496667	+20.3895833	212008129	08 41 47.92	+20 23 22.5	14.23	 5.67	 0.3302	       	 0.033	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4507500	+19.4586667	211949049	08 41 48.18	+19 27 31.2	10.73	 2.93	11.2072	       	 0.012	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4555833	+19.1963611	211931411	08 41 49.34	+19 11 46.9	10.83	 3.67	13.6375	 2.0925	 0.013	multi    	yes	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.4560000	+20.0767222	211988997	08 41 49.44	+20 04 36.2	11.97	 4.97	19.6297	       	 0.014	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4566667	+18.8401944	211907634	08 41 49.60	+18 50 24.7	14.76	 6.26	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4607500	+19.4943056	211951438	08 41 50.58	+19 29 39.5	14.12	 5.64	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4662917	+20.3466111	212005503	08 41 51.91	+20 20 47.8	12.19	 4.49	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.4665833	+20.1669722	211994672	08 41 51.98	+20 10 01.1	10.09	 1.97	 9.5487	       	 0.012	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4714167	+20.1594444	211994195	08 41 53.14	+20 09 34.0	 7.79	 0.74	 0.4699	       	 0.001	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4722917	+19.2655000	211936049	08 41 53.35	+19 15 55.8	13.89	 5.55	 0.3628	       	 0.029	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4732917	+19.6085000	211958929	08 41 53.59	+19 36 30.6	13.67	 5.35	 1.2340	       	 0.044	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4735000	+20.6210556	212022052	08 41 53.64	+20 37 15.8	14.07	 5.66	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4765000	+19.2574167	211935518	08 41 54.36	+19 15 26.7	 9.64	 1.77	 4.1844	       	 0.052	single   	no 	no 	yes	no 	no 	no 	no 	  0	  2	Simbad
130.4781250	+19.6169167	211959487	08 41 54.75	+19 37 00.9	14.54	 6.03	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4908750	+18.9117222	211912407	08 41 57.81	+18 54 42.2	 8.43	 1.02	 2.0297	 2.1023	 0.000	multi    	no 	no 	no 	yes	yes	no 	no 	  0	  1	Simbad
130.4951250	+20.1075000	211990953	08 41 58.83	+20 06 27.0	10.60	 2.59	11.3381	       	 0.021	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.4965000	+18.7186389	211899457	08 41 59.16	+18 43 07.1	14.77	 6.89	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.4972500	+19.7458333	211968029	08 41 59.34	+19 44 45.0	11.89	 4.23	16.8076	       	 0.020	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5066250	+19.4461389	211948214	08 42 01.59	+19 26 46.1	13.33	 5.03	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5186667	+19.5451944	211954717	08 42 04.48	+19 32 42.7	13.77	 5.77	 0.8016	       	 0.017	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5270417	+19.4112222	211945791	08 42 06.49	+19 24 40.4	 7.43	 0.53	 0.0583	 0.1265	 0.008	multi    	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5305000	+18.6213611	211892842	08 42 07.32	+18 37 16.9	14.71	 6.14	 0.2744	       	 0.040	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5327083	+22.1847500	212108286	08 42 07.85	+22 11 05.1	13.02	 5.10	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.5428750	+18.7667500	211902720	08 42 10.29	+18 46 00.3	13.75	 5.48	 1.0630	       	 0.133	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5450000	+18.9343611	211914004	08 42 10.80	+18 56 03.7	 7.35	 0.56	 0.0545	 0.0530	 0.010	multi    	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5478750	+19.2770000	211936827	08 42 11.49	+19 16 37.2	10.17	 1.99	 7.9021	       	 0.029	single   	no 	no 	yes	yes	no 	no 	no 	  0	  0	Simbad
130.5513750	+19.2135000	211932539	08 42 12.33	+19 12 48.6	10.83	 2.87	13.3385	       	 0.002	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5527500	+21.9968889	212098754	08 42 12.66	+21 59 48.8	 9.72	 2.05	23.6009	       	 0.010	single   	no 	no 	yes	no 	no 	no 	no 	  1	  1	Simbad
130.5529583	+18.6836389	211897054	08 42 12.71	+18 41 01.1	13.56	 5.17	 3.2090	       	 0.010	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5535417	+19.2677222	211936199	08 42 12.85	+19 16 03.8	10.48	 3.02	10.8071	       	 0.005	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.5546250	+19.3146667	211939350	08 42 13.11	+19 18 52.8	14.31	 6.21	 1.7646	       	 0.255	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5568750	+19.8357222	211973710	08 42 13.65	+19 50 08.6	12.05	 4.32	21.7100	       	 0.007	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5645833	+19.8160000	211972472	08 42 15.50	+19 48 57.6	12.62	 4.75	16.9625	       	 0.012	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5693333	+20.0923333	211989950	08 42 16.64	+20 05 32.4	10.99	 3.27	13.6357	       	 0.011	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.5730417	+17.9874444	211847798	08 42 17.53	+17 59 14.8	12.83	 5.09	19.4067	       	 0.019	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.5784167	+20.4097222	212009372	08 42 18.82	+20 24 35.0	10.19	 2.23	 9.8695	       	 0.019	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5801250	+19.0374444	211920850	08 42 19.23	+19 02 14.8	12.53	 4.69	24.9155	       	 0.018	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.5836667	+19.1515278	211928486	08 42 20.08	+19 09 05.5	10.70	 2.81	11.9071	       	 0.006	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.5838333	+20.0365833	211986473	08 42 20.12	+20 02 11.7	 8.41	 1.30	 7.3948	 6.5208	 0.006	multi    	no 	no 	no 	yes	yes	yes	no 	  0	  0	Simbad
130.5842083	+21.7455278	212085656	08 42 20.21	+21 44 43.9	14.49	 5.97	 0.1771	       	 0.094	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5879583	+20.0557778	211987717	08 42 21.11	+20 03 20.8	13.27	 5.27	 3.9045	       	 0.014	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5917917	+18.7682778	211902826	08 42 22.03	+18 46 05.8	14.00	 5.77	 2.6290	       	 0.026	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.5945000	+20.1183889	211991655	08 42 22.68	+20 07 06.2	 9.91	 2.18	12.5998	       	 0.010	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.5992500	+19.3867778	211944193	08 42 23.82	+19 23 12.4	13.40	 5.65	 0.4795	 0.2838	 0.017	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.6168333	+17.2468056	211795051	08 42 28.04	+17 14 48.5	13.11	 4.88	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6236667	+19.3312778	211940389	08 42 29.68	+19 19 52.6	14.05	 5.67	 1.1804	       	 0.027	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6245000	+19.9754444	211982727	08 42 29.88	+19 58 31.6	13.73	 5.55	 0.5854	       	 0.037	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6280833	+19.1160556	211926166	08 42 30.74	+19 06 57.8	13.59	 5.56	 1.2148	       	 0.031	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6282083	+19.4919444	211951283	08 42 30.77	+19 29 31.0	13.23	 4.98	19.6005	       	 0.014	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6335833	+18.5911111	211890774	08 42 32.06	+18 35 28.0	11.79	 4.17	 9.4285	       	 0.007	single   	no 	no 	yes	no 	no 	no 	no 	  0	  1	Simbad
130.6343750	+19.3961667	211944807	08 42 32.25	+19 23 46.2	 9.46	 1.55	10.0241	       	 0.013	single   	no 	no 	yes	no 	yes	no 	no 	  0	  0	Simbad
130.6417500	+19.6033889	211958562	08 42 34.02	+19 36 12.2	12.11	 4.85	 1.2763	       	 0.009	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6456250	+18.9293889	211913669	08 42 34.95	+18 55 45.8	13.32	 5.12	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6541250	+20.1421389	211993172	08 42 36.99	+20 08 31.7	10.87	 3.12	11.9702	       	 0.020	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.6567083	+19.9885833	211983544	08 42 37.61	+19 59 18.9	13.39	 5.34	 1.6909	       	 0.050	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6596250	+18.5410556	211887287	08 42 38.31	+18 32 27.8	14.78	 6.22	 0.5630	       	 0.060	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6642917	+19.4144167	211946007	08 42 39.43	+19 24 51.9	13.50	 5.23	 2.2521	       	 0.026	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.6667500	+22.9496389	212146111	08 42 40.02	+22 56 58.7	13.91	 7.19	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6675417	+19.1330556	211927269	08 42 40.21	+19 07 59.0	10.19	 1.95	 9.3863	       	 0.021	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.6696250	+19.5431667	211954593	08 42 40.71	+19 32 35.4	 8.72	 1.08	 0.4142	 0.6202	 0.001	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  0	Simbad
130.6707083	+19.5328889	211953966	08 42 40.97	+19 31 58.4	14.09	 5.49	 2.0749	       	 0.020	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.6752917	+19.2922778	211937872	08 42 42.07	+19 17 32.2	11.05	 3.68	13.4691	 1.8714	 0.033	multi    	no 	no 	no 	no 	no 	yes	yes	  0	  0	Simbad
130.6770000	+19.0996944	211925093	08 42 42.48	+19 05 58.9	 9.88	 1.75	 8.4887	       	 0.011	multi    	yes	yes	yes	yes	yes	no 	no 	  0	  0	Simbad
130.6821250	+19.6231389	211959869	08 42 43.71	+19 37 23.3	 9.80	 2.28	10.6285	       	 0.011	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.6850417	+19.5799444	211956984	08 42 44.41	+19 34 47.8	 8.63	 1.09	 0.4794	 0.9488	 0.001	multi    	no 	no 	no 	yes	yes	no 	yes	  0	  1	Simbad
130.6885417	+18.8600556	211908953	08 42 45.25	+18 51 36.2	 9.17	 1.59	10.3340	       	 0.004	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.6889583	+20.5926111	212020360	08 42 45.35	+20 35 33.4	14.13	 5.50	 0.5242	       	 0.044	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7019583	+20.5734167	212019252	08 42 48.47	+20 34 24.3	10.26	 2.17	11.1621	       	 0.005	multi    	no 	no 	yes	yes	yes	no 	no 	  0	  0	Simbad
130.7070000	+18.8597222	211908928	08 42 49.68	+18 51 35.0	11.74	 4.26	13.1493	       	 0.069	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7080833	+17.6413056	211822895	08 42 49.94	+17 38 28.7	14.79	 6.31	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7104167	+19.9177222	211979060	08 42 50.50	+19 55 03.8	12.66	 4.83	24.4293	       	 0.023	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7105000	+20.3344167	212004774	08 42 50.52	+20 20 03.9	14.07	 5.65	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7177500	+19.8626111	211975518	08 42 52.26	+19 51 45.4	12.21	 4.78	 3.9744	       	 0.034	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7211250	+20.8191944	212033939	08 42 53.07	+20 49 09.1	 8.06	 0.78	 0.4758	 0.3128	 0.006	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.7295833	+20.5205833	212016014	08 42 55.10	+20 31 14.1	14.57	 6.42	 0.8467	       	 0.085	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7361667	+20.5117222	212015476	08 42 56.68	+20 30 42.2	13.48	 5.35	 1.3868	       	 0.016	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7364167	+20.0716944	211988700	08 42 56.74	+20 04 18.1	12.79	 5.24	 6.4560	       	 0.015	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.7378333	+18.9242778	211913330	08 42 57.08	+18 55 27.4	10.21	 2.24	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7522500	+20.3377778	212004983	08 43 00.54	+20 20 16.0	 9.77	 1.67	 8.9347	       	 0.010	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.7522500	+21.3911389	212066424	08 43 00.54	+21 23 28.1	14.07	 6.22	 0.1117	       	 0.034	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.7577917	+19.9012778	211977997	08 43 01.87	+19 54 04.6	14.05	 5.47	 0.9806	       	 0.048	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7600417	+19.1675556	211929531	08 43 02.41	+19 10 03.2	10.16	 1.95	 9.8752	       	 0.005	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.7620417	+21.7537778	212086091	08 43 02.89	+21 45 13.6	13.07	 5.87	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7720000	+19.4651389	211949501	08 43 05.28	+19 27 54.5	11.55	 3.73	16.1302	       	 0.007	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7731667	+18.9183333	211912899	08 43 05.56	+18 55 06.0	14.31	 5.83	 0.7739	       	 0.041	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7747083	+19.4375556	211947631	08 43 05.93	+19 26 15.2	 8.46	 1.48	 4.7357	       	 0.018	single   	no 	no 	yes	no 	no 	no 	no 	  0	  2	Simbad
130.7756250	+19.4144722	211946016	08 43 06.15	+19 24 52.1	12.79	 5.09	 8.1905	       	 0.013	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7765000	+19.3940833	211944662	08 43 06.36	+19 23 38.7	15.40	 7.07	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7779167	+19.7915556	211970966	08 43 06.70	+19 47 29.6	10.77	 2.87	12.7365	 0.9569	 0.017	multi    	yes	no 	yes	no 	no 	no 	yes	  0	  0	Simbad
130.7793750	+19.0683333	211922975	08 43 07.05	+19 04 06.0	 8.36	 1.20	 4.9297	       	 0.008	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.7808333	+19.2376111	211934148	08 43 07.40	+19 14 15.4	12.22	 4.48	23.2925	       	 0.011	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7810000	+19.2386667	211934221	08 43 07.44	+19 14 19.2	12.62	 5.27	 2.9542	       	 0.018	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.7849583	+19.4683333	211949728	08 43 08.39	+19 28 06.0	12.39	 5.31	 3.2510	 4.4473	 0.022	multi    	no 	no 	no 	yes	no 	yes	yes	  0	  0	Simbad
130.7947917	+19.5262778	211953567	08 43 10.75	+19 31 34.6	10.01	 1.76	 9.1078	       	 0.028	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8001667	+18.6958333	211897893	08 43 12.04	+18 41 45.0	14.03	 5.42	 0.3991	       	 0.017	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8027083	+19.5747222	211956610	08 43 12.65	+19 34 29.0	13.46	 5.27	 2.1117	       	 0.017	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8038333	+18.5308056	211886612	08 43 12.92	+18 31 50.9	12.28	 4.59	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.8052500	+20.0044444	211984495	08 43 13.26	+20 00 16.0	14.28	 5.86	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8111250	+17.7083611	211827577	08 43 14.67	+17 42 30.1	13.61	 5.51	 1.4197	       	 0.033	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8134167	+20.0655556	211988324	08 43 15.22	+20 03 56.0	10.68	 2.90	10.9414	       	 0.015	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8160833	+19.1091944	211925698	08 43 15.86	+19 06 33.1	13.34	 5.26	 6.2382	       	 0.039	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8242917	+20.5103889	212015396	08 43 17.83	+20 30 37.4	 9.78	 2.05	 9.0884	       	 0.013	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8267917	+19.5188333	211953038	08 43 18.43	+19 31 07.8	12.68	 4.77	23.8069	       	 0.017	single   	yes	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8338750	+20.0738333	211988832	08 43 20.13	+20 04 25.8	13.88	 5.63	 0.9900	       	 0.024	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8341250	+19.7690278	211969494	08 43 20.19	+19 46 08.5	 9.36	 1.43	 6.3818	       	 0.026	single   	yes	yes	yes	no 	no 	no 	no 	  0	  1	Simbad
130.8345417	+20.0793056	211989144	08 43 20.29	+20 04 45.5	13.56	 5.38	 7.4301	       	 0.020	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8433333	+19.2001944	211931651	08 43 22.40	+19 12 00.7	12.65	 4.96	21.9034	       	 0.010	single   	yes	no 	no 	no 	no 	no 	no 	  1	  0	Simbad
130.8440417	+21.6716944	212081702	08 43 22.57	+21 40 18.1	 8.97	 1.62	11.2833	       	 0.015	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8496667	+18.6791944	211896749	08 43 23.92	+18 40 45.1	12.16	 4.31	21.0303	       	 0.020	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8542083	+20.5653611	212018728	08 43 25.01	+20 33 55.3	11.40	 3.78	16.4023	       	 0.019	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8649583	+19.8279167	211973228	08 43 27.59	+19 49 40.5	12.92	 5.11	19.2476	       	 0.011	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8793750	+18.5485000	211887839	08 43 31.05	+18 32 54.6	10.74	 2.93	12.6890	       	 0.018	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8849167	+19.7438056	211967873	08 43 32.38	+19 44 37.7	10.22	 2.09	10.0064	       	 0.012	multi    	no 	no 	yes	yes	yes	no 	no 	  0	  0	Simbad
130.8859167	+19.9925000	211983811	08 43 32.62	+19 59 33.0	12.92	 5.11	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.8905833	+19.4068611	211945502	08 43 33.74	+19 24 24.7	13.24	 5.66	 0.6931	 1.4924	 0.013	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.8942500	+18.6221667	211892898	08 43 34.62	+18 37 19.8	 9.60	 2.53	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8942500	+18.7538333	211901847	08 43 34.62	+18 45 13.8	13.30	 5.43	 4.4450	       	 0.102	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8972917	+19.0039444	211918605	08 43 35.35	+19 00 14.2	11.79	 4.89	16.4106	       	 0.032	single   	yes	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.8979167	+19.4565000	211948895	08 43 35.50	+19 27 23.4	13.60	 5.51	 1.3212	       	 0.029	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.8980417	+20.1895833	211996051	08 43 35.53	+20 11 22.5	 8.92	 1.21	 3.6478	       	 0.002	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
